userid,movieid,tagid,timestamp
29538,6600,4246,"2007-03-08 16:13:26"
29538,6759,2189,"2007-03-12 07:06:25"
29538,6840,5406,"2007-03-08 16:18:10"
29538,7049,3013,"2007-03-12 06:57:26"
29538,7258,2622,"2007-03-08 16:17:28"
29538,7309,2249,"2007-03-08 16:17:06"
29538,7920,800,"2007-03-08 16:05:15"
29538,8082,3089,"2007-03-08 16:17:20"
29538,8207,3013,"2007-03-12 06:57:59"
29538,8245,3013,"2007-03-12 06:58:12"
29538,8267,2003,"2007-03-12 07:00:50"
29538,8652,5061,"2007-03-12 06:46:43"
29538,8772,2411,"2007-03-08 16:15:45"
29538,8779,2155,"2007-03-12 07:00:04"
29538,9181,2422,"2007-03-08 16:19:52"
29538,9282,2360,"2007-03-08 16:14:20"
29538,9562,5406,"2007-03-08 16:15:05"
29538,9656,3682,"2007-03-08 16:17:52"
29549,2246,5407,"2008-01-07 13:22:12"
29559,4155,164,"2006-01-25 13:13:31"
29559,9850,1128,"2007-04-16 07:47:26"
29592,251,107,"2008-10-29 05:16:33"
29592,334,2003,"2008-10-29 05:05:12"
29592,1428,995,"2008-10-29 04:32:49"
29592,1430,2003,"2008-10-29 05:04:49"
29592,1938,107,"2008-10-29 04:32:09"
29592,2084,1069,"2008-10-29 04:54:14"
29592,2208,2003,"2008-10-29 05:07:05"
29592,2246,2466,"2008-10-28 15:34:43"
29592,2997,2003,"2008-10-29 05:06:55"
29592,3102,824,"2008-10-30 16:08:26"
29592,3614,2486,"2008-10-30 07:08:49"
29592,3705,989,"2008-10-29 04:53:15"
29592,3923,2003,"2008-10-29 05:07:01"
29592,4148,2003,"2008-10-29 05:05:02"
29592,4171,741,"2008-10-29 05:14:56"
29592,4607,2187,"2008-10-30 16:10:28"
29592,4772,2003,"2008-10-29 05:06:49"
29592,4870,2460,"2008-10-29 05:17:17"
29592,5159,232,"2008-10-29 04:54:44"
29592,5369,741,"2008-10-30 07:08:08"
29592,6931,2162,"2008-10-29 04:31:17"
29592,7934,989,"2008-10-29 04:52:58"
29592,8282,632,"2008-10-29 04:55:10"
29592,8777,1047,"2008-10-29 05:13:11"
29592,8842,989,"2008-10-29 04:52:21"
29592,8901,232,"2008-10-29 05:07:45"
29592,9119,2460,"2008-10-29 05:18:17"
29592,9154,989,"2008-10-29 04:50:56"
29592,9518,989,"2008-10-29 04:53:45"
29592,9695,903,"2008-10-29 05:09:43"
29592,10123,2003,"2008-10-28 15:44:11"
29592,10498,245,"2008-10-29 04:50:45"
29616,738,5408,"2006-04-02 15:29:11"
29658,2110,377,"2007-02-10 15:31:18"
29668,3278,1047,"2006-08-10 02:25:25"
29668,8731,3699,"2006-04-01 04:32:27"
29668,9263,5409,"2006-01-20 00:15:49"
29674,505,4075,"2006-04-02 21:46:36"
29674,1279,3710,"2006-04-02 21:47:15"
29674,1840,414,"2006-04-02 21:47:08"
29674,2913,4076,"2006-04-02 21:46:54"
29674,4214,5410,"2006-04-02 21:47:18"
29680,774,19,"2007-02-25 23:42:33"
29680,818,4904,"2007-02-25 23:49:55"
29680,1197,3220,"2007-02-25 23:49:26"
29680,1329,2837,"2007-02-25 23:57:39"
29680,1535,2076,"2007-02-26 00:32:17"
29680,1918,19,"2007-02-25 23:44:40"
29680,2270,367,"2007-02-25 23:39:33"
29680,3440,5411,"2007-02-25 23:41:40"
29680,3656,4221,"2007-02-26 00:18:04"
29680,3903,2477,"2007-02-25 23:45:30"
29680,3994,19,"2007-02-25 23:52:19"
29680,4917,370,"2007-02-25 23:46:17"
29680,6426,19,"2007-02-25 23:43:30"
29680,9476,2477,"2007-02-26 00:00:24"
29709,9128,4169,"2007-05-30 13:31:23"
29740,9562,2821,"2007-02-26 11:39:02"
29787,4204,5172,"2008-01-09 04:47:50"
29850,16,2641,"2006-04-23 18:45:09"
29850,42,2641,"2006-04-23 18:50:26"
29850,109,2641,"2006-04-23 18:44:47"
29850,162,2641,"2006-04-23 18:59:51"
29850,174,2641,"2006-04-23 19:02:10"
29850,286,2641,"2006-04-23 18:54:26"
29850,353,2641,"2006-04-23 18:51:18"
29850,428,2641,"2006-04-23 18:49:42"
29850,584,2641,"2006-04-23 18:57:37"
29850,587,2641,"2006-04-23 18:58:57"
29850,1018,2641,"2006-04-23 18:50:35"
29850,1068,2641,"2006-04-23 18:56:32"
29850,1070,2641,"2006-04-27 08:24:27"
29850,1172,2641,"2006-04-23 18:44:07"
29850,1185,2641,"2006-04-23 18:47:43"
29850,1218,2641,"2006-04-23 18:53:59"
29850,1247,2641,"2006-04-23 18:58:23"
29850,1340,2641,"2006-04-23 19:19:13"
29850,1429,2641,"2006-04-23 19:15:27"
29850,1565,2641,"2006-04-23 18:52:57"
29850,1634,2641,"2006-04-23 19:18:05"
29850,1670,2641,"2006-04-23 18:52:33"
29850,1840,2641,"2006-04-23 18:57:55"
29850,2039,2641,"2006-04-23 19:07:40"
29850,2084,2641,"2006-04-23 18:49:15"
29850,2190,2641,"2006-04-23 19:04:15"
29850,2419,2641,"2006-04-23 19:03:27"
29850,2776,2641,"2006-04-23 19:18:33"
29850,2936,2641,"2006-04-23 18:45:31"
29850,3162,2641,"2006-04-23 18:42:21"
29850,3440,2641,"2006-04-27 08:29:03"
29850,3705,2641,"2006-04-23 19:06:13"
29850,3857,2641,"2006-04-23 18:53:43"
29850,4133,2641,"2006-04-23 19:08:42"
29850,4135,2641,"2006-04-23 18:47:18"
29850,4171,2641,"2006-04-23 18:43:56"
29850,4397,2641,"2006-04-23 18:50:12"
29850,4524,2641,"2006-04-23 19:02:39"
29850,4683,2641,"2006-04-23 18:47:50"
29850,4796,2641,"2006-04-23 18:51:51"
29850,4870,2641,"2006-04-23 18:55:46"
29850,4917,2641,"2006-04-23 19:07:10"
29850,5159,2641,"2006-04-23 19:07:15"
29850,5254,2641,"2006-04-23 18:47:32"
29850,5350,2641,"2006-04-23 19:13:39"
29850,5369,2641,"2006-04-23 19:15:08"
29850,5407,2641,"2006-04-23 19:15:57"
29850,5414,2641,"2006-04-23 19:26:45"
29850,5433,2641,"2006-04-23 19:14:06"
29850,5477,2641,"2006-04-23 18:58:41"
29850,5572,2641,"2006-04-23 19:07:28"
29850,5855,2641,"2006-04-23 19:06:24"
29850,5923,2641,"2006-04-23 18:48:26"
29850,6426,2641,"2006-04-23 18:57:42"
29850,6763,2641,"2006-04-23 18:46:22"
29850,6835,2641,"2006-04-23 18:58:03"
29850,6840,2641,"2006-04-23 18:48:01"
29850,7047,2641,"2006-04-23 18:54:08"
29850,7212,2641,"2006-04-23 19:05:06"
29850,7309,2641,"2006-04-23 18:52:42"
29850,7320,2641,"2006-04-23 19:20:09"
29850,7339,2641,"2006-04-23 19:00:09"
29850,7920,2641,"2006-04-23 18:45:18"
29850,7934,2641,"2006-04-23 18:57:17"
29850,7938,2641,"2006-04-23 18:52:50"
29850,7939,2641,"2006-04-23 18:44:33"
29850,7942,2641,"2006-04-23 19:09:50"
29850,8082,2641,"2006-04-23 19:19:56"
29850,8096,2641,"2006-04-23 18:50:03"
29850,8108,2641,"2006-04-23 19:17:56"
29850,8133,2641,"2006-04-23 19:14:20"
29850,8162,2641,"2006-04-23 19:04:45"
29850,8214,2641,"2006-04-23 19:05:21"
29850,8254,2641,"2006-04-23 18:56:50"
29850,8259,2641,"2006-04-23 19:08:58"
29850,8269,2641,"2006-04-23 19:03:21"
29850,8731,2641,"2006-04-23 19:16:46"
29850,8777,2641,"2006-04-23 18:00:46"
29850,8787,2641,"2006-04-23 18:53:36"
29850,8901,2641,"2006-04-23 18:50:18"
29850,8935,2641,"2006-04-23 19:06:52"
29850,8939,2641,"2006-04-23 18:56:42"
29850,8982,2641,"2006-04-23 19:20:27"
29850,9016,2641,"2006-04-23 18:57:09"
29850,9020,2641,"2006-04-23 19:04:21"
29850,9119,2641,"2006-04-23 18:54:16"
29850,9128,2641,"2006-04-23 18:49:01"
29850,9158,2641,"2006-04-23 18:58:10"
29850,9166,2641,"2006-04-23 18:42:11"
29850,9206,2641,"2006-04-23 18:56:25"
29850,9222,2641,"2006-04-23 18:53:07"
29850,9238,2641,"2006-04-23 18:59:59"
29850,9308,2641,"2006-04-23 18:56:59"
29850,9322,2641,"2006-04-23 18:49:52"
29892,2496,4260,"2006-12-01 19:17:24"
29892,3588,163,"2006-02-16 21:00:24"
29892,4135,4260,"2006-12-01 18:58:01"
29892,5836,3437,"2006-02-16 20:59:50"
29892,6123,594,"2006-02-11 10:05:33"
29892,8458,414,"2006-02-16 21:07:06"
29892,8483,5035,"2007-02-03 16:59:18"
29892,9671,5412,"2008-06-14 11:50:01"
29892,9740,2946,"2007-05-20 13:37:43"
29892,9821,5413,"2007-12-11 08:40:29"
29892,10036,5414,"2007-12-11 08:24:07"
29892,10213,5412,"2008-06-14 11:46:25"
29942,166,5415,"2006-02-19 08:35:10"
29942,725,5416,"2006-01-23 15:08:24"
29942,1102,5417,"2006-02-19 08:31:23"
29942,1323,305,"2006-01-23 15:07:56"
29942,1458,2425,"2006-01-23 15:08:59"
29942,1792,5418,"2006-02-19 08:33:14"
29942,1871,5417,"2006-02-19 08:18:17"
29942,2165,2425,"2006-01-23 15:10:10"
29942,2352,2243,"2006-02-19 08:33:53"
29942,2398,5417,"2006-02-19 08:29:46"
29942,2859,5417,"2006-02-19 08:31:55"
29942,2914,5419,"2006-02-19 08:32:44"
29942,3027,5417,"2006-02-19 08:29:29"
29942,3365,5417,"2006-02-19 08:30:12"
29942,3395,2425,"2006-01-23 15:09:35"
29942,4135,4313,"2006-02-19 08:45:21"
29942,4200,5417,"2006-02-19 07:29:12"
29942,4230,2425,"2006-02-19 07:14:13"
29942,4301,5417,"2006-02-25 16:33:27"
29942,4758,5417,"2006-02-19 08:31:05"
29942,5372,5420,"2006-01-23 15:11:55"
29942,5928,4869,"2006-02-19 07:09:18"
29942,6056,5421,"2006-02-19 06:51:59"
29942,6423,4243,"2006-02-19 06:52:47"
29942,6528,5422,"2006-02-19 07:29:28"
29942,6880,2138,"2006-02-19 07:20:04"
29942,7258,4313,"2006-02-19 08:45:54"
29942,7614,5422,"2006-02-19 07:15:58"
29942,7856,5423,"2007-01-26 07:48:28"
29942,9176,2425,"2006-01-25 07:52:59"
29947,1232,5424,"2006-02-20 14:44:35"
29947,9180,5425,"2006-02-20 14:41:46"
29947,9377,5426,"2006-02-20 14:43:15"
29947,9787,785,"2007-09-27 14:34:19"
29948,1225,5427,"2006-12-07 12:45:42"
29948,2076,5428,"2006-12-07 12:42:21"
29948,2787,5429,"2006-12-07 12:44:01"
29948,6262,5430,"2006-12-07 12:45:05"
29961,1114,414,"2006-04-13 06:06:12"
30049,583,3717,"2007-03-29 16:29:56"
30088,1646,824,"2007-02-28 07:23:31"
30142,4885,5431,"2007-07-25 11:57:20"
30147,2032,5432,"2006-04-05 00:06:02"
30167,16,729,"2006-09-22 16:38:46"
30167,18,732,"2006-09-20 15:18:00"
30167,20,730,"2006-09-23 19:02:13"
30167,25,732,"2006-09-19 23:09:09"
30167,26,732,"2006-09-19 23:52:53"
30167,43,732,"2006-09-19 23:18:23"
30167,46,730,"2006-09-25 23:37:37"
30167,49,731,"2006-09-19 23:19:53"
30167,70,730,"2006-09-22 17:01:30"
30167,71,732,"2006-09-21 19:33:57"
30167,76,732,"2006-09-19 23:54:07"
30167,85,727,"2006-09-20 00:00:16"
30167,109,732,"2006-09-19 22:53:27"
30167,121,730,"2006-09-23 18:48:32"
30167,124,730,"2006-09-23 19:14:53"
30167,128,731,"2006-09-19 23:10:02"
30167,153,729,"2006-09-19 23:33:06"
30167,155,732,"2006-09-24 21:21:42"
30167,162,730,"2006-09-22 17:01:06"
30167,174,728,"2006-09-19 23:16:32"
30167,175,732,"2006-09-19 23:16:42"
30167,178,730,"2006-09-22 00:09:05"
30167,179,732,"2006-09-20 14:51:39"
30167,192,727,"2006-09-20 15:25:24"
30167,195,731,"2006-09-19 23:55:14"
30167,197,732,"2006-09-19 23:18:59"
30167,217,731,"2006-09-19 23:04:58"
30167,227,731,"2006-09-19 23:06:12"
30167,231,731,"2006-09-19 22:55:56"
30167,232,727,"2006-09-20 15:18:30"
30167,245,732,"2006-09-19 23:50:08"
30167,247,728,"2006-09-27 22:10:40"
30167,251,728,"2006-09-26 23:58:25"
30167,257,730,"2006-09-24 15:38:51"
30167,264,730,"2006-09-22 16:08:56"
30167,279,731,"2006-09-19 23:09:39"
30167,280,728,"2006-09-20 14:33:43"
30167,289,731,"2006-09-23 13:29:40"
30167,317,730,"2006-09-22 19:52:09"
30167,344,731,"2006-09-21 17:22:05"
30167,351,730,"2006-09-22 00:19:15"
30167,376,728,"2006-09-26 20:53:10"
30167,380,730,"2006-09-23 16:09:21"
30167,413,732,"2006-09-19 23:46:22"
30167,423,731,"2006-09-19 23:46:46"
30167,424,731,"2006-09-20 13:58:12"
30167,428,732,"2006-09-19 23:13:24"
30167,433,727,"2006-09-20 15:23:53"
30167,441,726,"2006-09-25 19:47:01"
30167,448,731,"2006-09-19 23:06:33"
30167,464,731,"2006-09-20 14:31:18"
30167,478,730,"2006-09-22 17:03:20"
30167,487,729,"2006-09-20 14:58:48"
30167,503,728,"2006-09-21 23:45:19"
30167,505,763,"2007-02-03 15:57:08"
30167,514,732,"2006-09-20 14:47:45"
30167,518,732,"2006-09-19 23:43:54"
30167,524,726,"2006-09-25 18:57:57"
30167,532,727,"2006-09-20 14:45:50"
30167,537,732,"2006-09-19 23:54:58"
30167,538,732,"2006-09-22 16:23:53"
30167,547,730,"2006-09-23 19:19:04"
30167,570,728,"2006-09-21 18:41:13"
30167,601,730,"2006-09-21 16:58:45"
30167,606,732,"2006-09-21 00:15:52"
30167,622,730,"2006-09-22 17:11:54"
30167,624,727,"2006-09-19 23:05:05"
30167,634,726,"2006-09-25 19:49:05"
30167,643,730,"2006-09-21 17:01:34"
30167,666,730,"2006-09-23 21:13:04"
30167,685,728,"2006-09-19 23:47:30"
30167,687,727,"2006-09-21 19:40:48"
30167,696,730,"2006-09-23 16:01:51"
30167,720,731,"2006-09-19 23:50:02"
30167,726,732,"2006-09-23 16:27:02"
30167,750,731,"2006-09-20 15:42:45"
30167,754,732,"2006-09-20 23:47:43"
30167,766,727,"2006-09-29 19:35:02"
30167,769,727,"2006-09-19 23:55:20"
30167,797,730,"2006-09-21 17:30:54"
30167,821,731,"2006-09-19 23:15:18"
30167,828,732,"2006-09-20 22:55:25"
30167,875,732,"2006-09-20 23:10:47"
30167,907,733,"2006-09-21 12:13:30"
30167,978,730,"2006-09-26 21:30:04"
30167,981,731,"2006-09-19 23:45:43"
30167,1025,729,"2006-09-22 00:10:12"
30167,1026,731,"2006-09-19 23:55:43"
30167,1034,731,"2006-09-19 23:09:45"
30167,1037,727,"2006-09-19 23:08:36"
30167,1071,727,"2006-09-19 23:12:44"
30167,1168,732,"2006-09-21 00:36:55"
30167,1170,730,"2006-09-22 16:15:39"
30167,1183,732,"2006-09-19 23:04:38"
30167,1200,732,"2006-09-19 23:40:05"
30167,1202,728,"2006-09-27 21:54:20"
30167,1225,730,"2006-09-22 16:53:39"
30167,1237,732,"2006-09-19 23:36:41"
30167,1241,731,"2006-09-19 23:10:19"
30167,1246,728,"2006-09-24 15:45:45"
30167,1248,730,"2006-09-22 17:29:18"
30167,1313,732,"2006-09-19 23:47:35"
30167,1316,727,"2006-09-20 14:42:43"
30167,1317,727,"2006-09-20 14:10:43"
30167,1325,727,"2006-09-19 22:56:15"
30167,1328,730,"2006-09-22 17:48:56"
30167,1348,730,"2006-09-23 15:40:27"
30167,1349,729,"2006-09-19 23:57:01"
30167,1355,731,"2006-09-19 23:19:37"
30167,1386,727,"2006-09-19 23:19:46"
30167,1389,730,"2006-09-23 21:26:50"
30167,1395,731,"2006-09-19 22:57:51"
30167,1413,732,"2006-09-19 23:43:25"
30167,1428,731,"2006-09-20 00:02:40"
30167,1438,727,"2006-09-19 23:52:10"
30167,1439,727,"2006-09-20 14:49:19"
30167,1442,729,"2006-09-24 16:00:34"
30167,1444,727,"2006-09-20 14:42:55"
30167,1456,731,"2006-09-19 23:51:19"
30167,1460,728,"2006-09-19 23:08:48"
30167,1535,729,"2006-09-19 23:06:42"
30167,1536,732,"2006-09-19 23:44:34"
30167,1539,732,"2006-09-19 23:14:53"
30167,1559,732,"2006-09-19 23:52:49"
30167,1565,730,"2006-09-22 16:14:41"
30167,1574,730,"2006-09-22 16:58:32"
30167,1604,730,"2006-09-21 19:55:36"
30167,1607,731,"2006-09-19 23:55:39"
30167,1617,727,"2006-09-19 23:04:45"
30167,1618,731,"2006-09-19 23:12:03"
30167,1620,732,"2006-09-20 15:23:32"
30167,1662,731,"2006-09-20 15:24:44"
30167,1670,729,"2006-09-19 23:08:27"
30167,1685,732,"2006-09-19 23:14:34"
30167,1689,732,"2006-09-24 21:28:11"
30167,1719,731,"2006-09-19 23:40:12"
30167,1730,731,"2006-09-19 23:57:06"
30167,1780,729,"2006-09-26 21:09:23"
30167,1797,731,"2006-09-19 23:01:19"
30167,1867,730,"2006-09-23 22:15:22"
30167,1869,730,"2006-09-23 15:55:43"
30167,1872,731,"2006-09-19 23:01:12"
30167,1875,730,"2006-09-23 16:19:35"
30167,1878,730,"2006-09-22 16:25:39"
30167,1881,730,"2006-09-23 23:37:01"
30167,1890,730,"2006-09-22 00:01:05"
30167,1891,730,"2006-09-23 21:25:25"
30167,1892,728,"2006-09-21 17:11:57"
30167,1899,732,"2006-09-19 23:27:15"
30167,1900,732,"2006-09-21 18:38:46"
30167,1917,732,"2006-09-19 23:16:37"
30167,1918,732,"2006-09-19 23:09:15"
30167,1937,731,"2006-09-19 23:01:00"
30167,1993,727,"2006-09-19 22:58:49"
30167,2017,729,"2006-09-19 23:18:55"
30167,2025,730,"2006-09-22 19:37:37"
30167,2029,732,"2006-09-19 23:06:56"
30167,2044,727,"2006-09-19 23:15:07"
30167,2051,730,"2006-09-23 16:30:09"
30167,2061,732,"2006-09-20 16:35:16"
30167,2076,730,"2006-09-21 17:29:32"
30167,2162,732,"2006-09-19 23:56:50"
30167,2164,732,"2006-09-19 23:52:36"
30167,2176,727,"2006-09-20 14:42:36"
30167,2179,731,"2006-09-19 23:03:33"
30167,2186,732,"2006-09-19 23:51:11"
30167,2197,730,"2006-09-27 00:12:11"
30167,2199,728,"2006-09-27 00:26:32"
30167,2218,730,"2006-09-23 20:41:06"
30167,2220,732,"2006-09-19 23:37:37"
30167,2229,729,"2006-09-19 23:14:00"
30167,2231,728,"2006-09-20 14:13:41"
30167,2245,729,"2006-09-21 17:14:10"
30167,2246,732,"2006-09-19 22:57:45"
30167,2248,728,"2006-09-21 23:46:22"
30167,2250,730,"2006-09-23 16:20:32"
30167,2253,732,"2006-09-19 23:35:32"
30167,2265,732,"2006-09-19 23:18:46"
30167,2283,730,"2006-09-23 15:50:42"
30167,2284,730,"2006-09-23 23:04:58"
30167,2286,730,"2006-09-23 15:58:37"
30167,2294,727,"2006-09-20 14:10:55"
30167,2295,730,"2006-09-23 16:32:02"
30167,2298,732,"2006-09-20 22:53:46"
30167,2304,732,"2006-09-20 23:08:11"
30167,2307,730,"2006-09-23 22:59:07"
30167,2313,731,"2006-09-19 23:02:08"
30167,2324,729,"2006-09-19 23:05:22"
30167,2333,732,"2006-09-20 14:41:44"
30167,2357,731,"2006-09-19 23:42:24"
30167,2359,730,"2006-09-21 19:15:41"
30167,2364,732,"2006-09-20 15:24:36"
30167,2374,729,"2006-09-21 19:14:21"
30167,2380,730,"2006-09-23 20:29:21"
30167,2393,732,"2006-09-20 23:11:42"
30167,2422,726,"2006-09-25 19:44:09"
30167,2426,731,"2006-09-19 23:41:03"
30167,2435,732,"2006-09-19 23:18:02"
30167,2445,732,"2006-09-19 23:59:50"
30167,2458,730,"2006-09-22 19:48:12"
30167,2468,732,"2006-09-21 16:50:31"
30167,2480,732,"2006-09-19 23:20:48"
30167,2507,732,"2006-09-20 14:15:47"
30167,2515,730,"2006-09-22 16:59:50"
30167,2523,732,"2006-09-20 14:12:41"
30167,2584,732,"2006-09-21 17:20:05"
30167,2617,729,"2006-09-22 17:33:30"
30167,2618,732,"2006-09-20 14:36:10"
30167,2622,731,"2006-09-19 23:04:31"
30167,2628,727,"2006-09-19 23:14:59"
30167,2646,730,"2006-09-21 16:55:06"
30167,2666,729,"2006-09-24 15:44:23"
30167,2707,730,"2006-09-23 20:32:49"
30167,2757,731,"2006-09-19 23:55:26"
30167,2774,731,"2006-09-19 22:57:36"
30167,2783,732,"2006-09-20 23:21:44"
30167,2788,732,"2006-09-23 15:53:53"
30167,2797,730,"2006-09-22 19:55:05"
30167,2799,732,"2006-09-20 23:18:51"
30167,2810,727,"2006-09-20 14:02:50"
30167,2817,732,"2006-09-21 00:18:33"
30167,2824,727,"2006-09-19 22:59:26"
30167,2831,728,"2006-09-20 14:46:53"
30167,2832,730,"2006-09-22 16:36:30"
30167,2833,727,"2006-09-19 23:13:06"
30167,2858,732,"2006-09-20 15:40:19"
30167,2887,732,"2006-09-19 23:26:39"
30167,2895,731,"2006-09-20 14:13:19"
30167,2904,731,"2006-09-19 23:01:53"
30167,2911,730,"2006-09-23 22:52:48"
30167,2934,727,"2006-09-20 00:04:46"
30167,2955,731,"2006-09-19 23:56:24"
30167,3009,730,"2006-09-22 00:00:06"
30167,3015,730,"2006-09-21 18:43:29"
30167,3017,730,"2006-09-22 17:01:24"
30167,3018,730,"2006-09-21 17:04:59"
30167,3029,732,"2006-09-19 23:49:03"
30167,3043,727,"2006-09-20 14:10:49"
30167,3061,728,"2006-09-27 00:08:56"
30167,3062,730,"2006-09-22 16:58:07"
30167,3076,730,"2006-09-22 17:31:11"
30167,3079,732,"2006-09-21 16:48:35"
30167,3084,730,"2006-09-22 17:01:15"
30167,3089,732,"2006-09-19 23:46:05"
30167,3097,732,"2006-09-19 23:24:44"
30167,3102,730,"2006-09-22 16:59:31"
30167,3114,732,"2006-09-19 22:53:12"
30167,3117,732,"2006-09-20 23:53:56"
30167,3119,729,"2006-09-19 23:48:26"
30167,3126,727,"2006-09-19 23:49:19"
30167,3135,732,"2006-09-20 14:48:39"
30167,3154,730,"2006-09-21 23:57:49"
30167,3174,729,"2006-09-19 23:48:41"
30167,3178,731,"2006-09-20 15:27:54"
30167,3179,732,"2006-09-19 23:56:39"
30167,3190,727,"2006-09-20 15:25:16"
30167,3232,731,"2006-09-20 14:48:18"
30167,3242,732,"2006-09-19 23:56:34"
30167,3247,731,"2006-09-20 14:00:21"
30167,3258,730,"2006-09-22 00:06:40"
30167,3277,732,"2006-09-19 22:59:33"
30167,3335,731,"2006-09-19 23:45:59"
30167,3338,732,"2006-09-23 16:18:31"
30167,3366,730,"2006-09-23 21:05:45"
30167,3371,731,"2006-09-20 14:37:02"
30167,3411,732,"2006-09-19 23:35:38"
30167,3417,730,"2006-09-23 18:58:11"
30167,3418,732,"2006-09-19 23:09:30"
30167,3438,732,"2006-09-20 14:41:38"
30167,3447,732,"2006-09-20 00:01:24"
30167,3463,732,"2006-09-19 23:52:30"
30167,3464,732,"2006-09-19 23:13:19"
30167,3489,727,"2006-09-20 15:23:21"
30167,3529,731,"2006-09-19 23:18:29"
30167,3550,730,"2006-09-23 19:10:41"
30167,3561,730,"2006-09-21 19:56:40"
30167,3580,730,"2006-09-22 17:00:17"
30167,3597,730,"2006-09-23 23:48:20"
30167,3603,727,"2006-09-20 14:07:37"
30167,3609,726,"2006-09-26 21:21:45"
30167,3613,730,"2006-09-24 00:08:47"
30167,3617,729,"2006-09-24 16:42:34"
30167,3618,727,"2006-09-19 23:12:27"
30167,3619,732,"2006-09-20 15:34:56"
30167,3647,732,"2006-09-19 23:39:22"
30167,3682,730,"2006-09-22 00:26:52"
30167,3695,727,"2006-09-19 23:35:51"
30167,3730,731,"2006-09-21 18:51:43"
30167,3735,730,"2006-09-22 00:08:21"
30167,3736,730,"2006-09-22 17:01:00"
30167,3737,731,"2006-09-20 15:23:41"
30167,3807,731,"2006-09-19 22:57:24"
30167,3827,730,"2006-09-24 16:45:02"
30167,3856,732,"2006-09-20 00:08:30"
30167,3858,727,"2006-09-19 23:35:57"
30167,3863,730,"2006-09-22 15:48:39"
30167,3889,730,"2006-09-23 23:04:04"
30167,3890,729,"2006-09-19 23:53:45"
30167,3893,730,"2006-09-23 21:00:31"
30167,3902,731,"2006-09-20 00:07:54"
30167,3916,729,"2006-09-19 23:11:48"
30167,3917,728,"2006-09-25 23:28:11"
30167,3923,730,"2006-09-22 17:51:27"
30167,3938,730,"2006-09-23 22:24:46"
30167,3945,732,"2006-09-20 00:07:17"
30167,3973,731,"2006-09-20 00:04:35"
30167,3993,732,"2006-09-20 14:42:11"
30167,4058,732,"2006-09-21 16:58:13"
30167,4076,732,"2006-09-20 15:38:31"
30167,4123,727,"2006-09-19 23:53:51"
30167,4132,729,"2006-09-23 16:11:33"
30167,4171,730,"2006-09-22 17:01:48"
30167,4252,731,"2006-09-20 15:25:04"
30167,4257,728,"2006-09-29 14:22:52"
30167,4259,732,"2006-09-19 23:10:10"
30167,4263,732,"2006-09-20 14:02:45"
30167,4286,732,"2006-09-19 23:18:41"
30167,4297,731,"2006-09-19 23:16:52"
30167,4318,731,"2006-09-19 23:11:11"
30167,4358,727,"2006-09-20 00:06:50"
30167,4397,732,"2006-09-19 23:14:18"
30167,4430,732,"2006-09-20 14:58:08"
30167,4481,732,"2006-09-19 23:46:39"
30167,4509,732,"2006-09-20 15:14:53"
30167,4567,732,"2006-09-19 23:18:36"
30167,4570,732,"2006-09-19 23:54:12"
30167,4581,730,"2006-09-21 17:16:53"
30167,4607,731,"2006-09-20 14:02:21"
30167,4621,731,"2006-09-19 23:04:16"
30167,4626,732,"2006-09-19 23:45:54"
30167,4683,730,"2006-09-22 17:00:00"
30167,4762,726,"2006-09-25 19:33:10"
30167,4772,732,"2006-09-19 23:49:36"
30167,4777,727,"2006-09-19 23:40:46"
30167,4787,729,"2006-09-20 23:55:23"
30167,4799,727,"2006-09-20 00:01:12"
30167,4839,732,"2006-09-20 15:39:53"
30167,4881,731,"2006-09-20 14:17:14"
30167,4882,732,"2006-09-19 23:12:14"
30167,4907,732,"2006-09-20 14:51:33"
30167,4922,727,"2006-09-20 13:56:15"
30167,4956,732,"2006-09-19 23:45:48"
30167,4980,731,"2006-09-20 00:03:44"
30167,4987,729,"2006-09-19 23:40:51"
30167,5011,731,"2006-09-19 23:32:21"
30167,5016,732,"2006-09-21 18:54:25"
30167,5057,732,"2006-09-20 14:10:38"
30167,5067,732,"2006-09-19 23:07:18"
30167,5131,727,"2006-09-20 14:40:09"
30167,5180,731,"2006-09-19 23:42:30"
30167,5188,732,"2006-09-20 16:33:20"
30167,5197,732,"2006-09-19 23:54:52"
30167,5203,728,"2006-09-19 23:44:47"
30167,5254,730,"2006-09-22 16:54:31"
30167,5269,731,"2006-09-19 23:42:36"
30167,5274,727,"2006-09-20 14:16:24"
30167,5355,727,"2006-09-20 00:06:56"
30167,5433,732,"2006-09-20 00:03:06"
30167,5482,731,"2006-09-19 23:25:13"
30167,5508,732,"2006-09-19 22:57:16"
30167,5520,727,"2006-09-19 23:31:17"
30167,5533,730,"2006-09-23 19:16:44"
30167,5540,732,"2006-09-19 23:15:56"
30167,5592,728,"2006-09-19 23:46:34"
30167,5652,727,"2006-09-20 15:16:42"
30167,5672,728,"2006-09-19 23:52:43"
30167,5694,728,"2006-09-27 22:16:32"
30167,5712,727,"2006-09-19 23:43:19"
30167,5713,729,"2006-09-23 22:31:32"
30167,5744,732,"2006-09-20 15:36:23"
30167,5750,726,"2007-08-05 14:11:34"
30167,5783,729,"2006-09-20 23:56:37"
30167,5846,732,"2006-09-20 13:56:07"
30167,5857,730,"2006-09-27 00:01:30"
30167,5863,731,"2006-09-19 23:46:52"
